Sample_name,PC 1,PC 2,PC 3,PC 4,PC 5,PC 6,PC 7,PC 8,PC 9,PC 10,PC 11,PC 12,PC 13,PC 14,PC 15,PC 16,PC 17,PC 18,PC 19,PC 20,PC 21,PC 22,PC 23,PC 24,PC 25,PC 26,PC 27,PC 28,PC 29,PC 30,PC 31,PC 32,PC 33,PC 34,PC 35,PC 36,PC 37,PC 38,PC 39,PC 40,PC 41,PC 42,PC 43,PC 44,PC 45,PC 46,PC 47,PC 48,PC 49,PC 50,PC 51,PC 52,PC 53,PC 54,PC 55,PC 56
ILH_Zvejnieki_34.117.233_miss_mirror.mrk,0.00393402580386544,-0.00816175275766621,0.0430733091143021,0.00427543024283027,-0.0126975442340305,0.00413019171232663,-0.0146490587123399,-0.0017317712306695,-0.0115449082308211,-0.0145519207962191,0.0119874284518473,-0.0162767374783752,0.00515348992890773,0.0150463788086004,-0.00271482344856599,-0.0160542298504754,-0.00289138261716326,0.00136889071499577,0.00326987299107439,-0.00138164171147015,-0.00252665510465956,0.00463735230076029,0.00297164694165989,-0.0019394614813239,-0.00249867213303238,0.0113678123773866,0.00262163979902463,0.00214402386815775,-0.00253101001667122,-0.00352259001522008,-0.000201349589315425,0.00170248624865501,0.000784788682736667,0.00440651826611973,-0.00283522670789214,0.00717243827596097,0.00275618078626606,-0.000669099405124232,-0.00288777002262267,0.00108798154928198,-0.0017213693386246,0.00333182139474296,-0.000848465630514257,0.000427703359520052,0.00328403772755764,0.000696585859469155,0.000301510086407569,0.00405629053220945,-0.00069464203992817,0.000171290688802144,-8.42235306033342e-05,0.00198735124325755,-0.00195231449727816,0.000247916076346009,-0.00145680368755406,-0.000464963670900966
ILH_Zvejnieki_34.118.234.mrk,-0.0182319090156859,-0.0165848483174197,-0.0252131990660166,0.0182723702879296,0.00368354736534141,0.00550411156281809,-0.0139806172190179,-0.006841964397492,0.0242473606245882,0.0117559299168522,0.00740392507203706,0.0151009261710831,-0.0150874307540451,0.00439794677029637,-0.00517425642550464,0.00327300852584143,0.00800125173981894,-0.00545650064476309,0.000406429198301471,0.0024820006286841,-0.00852215043344477,0.00336222494207611,0.0141414445564581,-0.015303681423446,0.000780198211088649,-0.00411903846419032,-0.00493102224716524,0.00238057462581303,-0.00750116206073086,0.00350367919135627,0.00405121248815141,0.00116157637080209,0.00216278890026073,0.00193855184441982,-0.00307593765752668,-0.00345853594211203,0.00274740003475799,0.00165610107990318,0.00614229144949679,0.000243928344100692,-0.00195329451542197,0.00387639438209262,-0.000364175656991222,0.000124575539645975,-0.000362755633696472,-0.00530270612439807,-0.0014630119756979,-0.000120895359554015,-0.00296989111196781,0.00100981424555508,0.00140715119872944,0.00152761313521962,0.00130646364649122,-0.000110254285646141,0.000409476257753719,-0.000699451776087737
ILH_Zvejnieki_34.118.328.mrk,-0.00881870914020905,-0.0788815061482013,0.105781435454028,-0.0603221596505798,0.12740587335689,0.0119551343022539,0.010071322297935,0.000552971803350917,-0.0149995556858749,0.0145264118731736,0.0045495972263138,0.013953335831102,-0.0204713385976327,0.0138522616301723,0.00635988933438873,-0.00122104649977686,0.00194839000034707,0.00476946536621869,0.000604788384195597,0.00282980036334945,0.00254225239686083,0.00119956688753287,-0.00438620529211769,0.000297830412963348,0.00104708766719084,-0.00247779497922104,-0.00257358509804232,0.0021229423117414,-0.00024602076808192,-0.00126242944529059,7.41254834655268e-05,-0.00090402883183042,0.000483918130255492,-0.00115743628153913,0.000627966803941503,-0.000573840223444966,0.000753151062629539,0.000156100928863352,-0.000810743230680893,0.000457634879193781,-0.00065186428034733,-7.9438409840215e-05,0.00125328445135138,0.00058164616915591,-0.000367180644633821,-0.000780374048580472,0.000773528943544852,3.87816052950717e-05,0.000419119292995173,0.000111511779056197,2.23509604901279e-05,0.000616747982076115,0.000391386875720638,-0.000173822078152624,-0.000109468025996194,4.76909549330215e-05
ILH_Zvejnieki_34.119.235_miss.mrk,-0.014554707019887,-0.00578727758411619,0.003275551940217,0.0152664336569297,-0.00182242239404333,0.0201076412489216,0.022656917966129,0.00511292771882888,-0.0121105127127667,0.00116261279846715,0.00413156215577839,0.020476890941337,0.00480528432639196,-0.00112744090362551,-0.0116506215039723,-0.000416760424858158,0.00267869511790796,0.00272892359719258,0.00446511278507665,0.00784066081720105,0.00510996918537887,-0.00565314768240622,-0.00735973216873895,-0.0045616616073136,-0.00118032411122756,0.00219516358835166,0.0115328664668233,-0.00534052088654337,0.000850569535873411,-0.00236368741777513,0.00255515813180997,0.00403174493484445,-0.000911985668049757,0.00102139240349711,-0.00662820169807919,0.00588394726055273,-0.00161783310863117,0.00314712505529571,0.000929923944221684,-0.00306742614721301,-0.000327022685476607,0.00164388138745521,0.000507196809426521,0.0003456931389445,0.00209252482865703,0.00146915038151178,0.00121771166171109,0.00174497992914541,-0.000920629042004247,0.000775507652917625,0.00306012234186916,-0.000253562220108202,-0.00147685462906856,0.000234435207013534,-0.00107595853670709,0.000883621062496735
ILH_Zvejnieki_34.120.236_miss.mrk,-0.0116206592361063,-0.0226696594314471,-0.00859784187542432,0.0367127504781263,0.0206258732060471,-0.0453268736861152,0.0885183235687847,0.00730289038555476,0.0417643925069007,-0.00257041582465588,0.0138274276672091,-0.0189882403141604,0.0172134075593173,0.00605802583983516,0.0235610222159056,-0.0123387355972075,0.0126408012805665,-0.0092224698110364,0.00951960079046563,-0.00266448309537403,0.00971365586884444,0.00130723091815778,-0.00167846733466278,-0.0089560080869937,0.00673774399078605,0.00189696212323239,-0.00557917458685845,0.0020765701068739,0.00275498270650167,0.00221336577243199,-0.00200664183938856,0.0049203173803347,0.0028434194910949,0.00162691137085297,-0.00360126963591316,-0.00129844840518313,0.00116029784650691,-0.000214486950368936,0.000328053162605705,0.000560883032783535,-0.00121045450332846,0.000459362954919838,0.000131624718971286,0.000750256916752071,0.000477078907454513,0.00103479612462789,0.00117439320806617,-0.00083463965151264,-0.000255909235157526,0.000872760354056484,-0.000896001265423705,-0.000161731178151731,3.91438738210606e-06,0.0006941563603379,0.000403050053697562,0.000635546380923124
ILH_Zvejnieki_34.122.241_miss_mirror.mrk,-0.0193297671395787,-0.00828453042762095,-0.0154791691314038,0.0456451435864705,-0.000164343352612069,0.0132745456935777,-0.0020217824657233,0.0116263941296577,-0.0217484760611027,0.00584876123182648,0.00322797439137311,0.00485540148699416,3.17670094822318e-05,0.00471592057237639,0.00837606001337422,-0.00987473105160251,-0.00110496504695888,0.00859214061857573,0.00785431466492551,-0.00126749624791971,-0.0126639322908243,-0.00718584367598862,-0.00681357915388343,-0.00925300911642552,-0.00572626501657181,-0.00451933212122472,-0.00571522799412192,-0.00124049522401915,-0.00511826346713528,-0.000567476622960504,0.00169532645986536,0.0107794044188813,-0.000604484885014546,-0.00525723435392418,-4.52329729454032e-05,0.000736623949886459,0.00345854887343592,-0.00366799023842669,-0.00579730230718691,0.00258551159215617,-0.00247831273362977,0.000689063309519236,-0.0056339986296343,0.00169374550246236,0.00119713158256022,0.00210667764165358,-0.00070802889188678,-0.000236333111170907,-0.00159163089273848,0.000269909818883409,-0.000337854109346664,-0.000495051078403422,0.00169229176981554,-0.00102074972671064,0.000465392511333998,-0.00111710714584182
ILH_Zvejnieki_34.124.243_mirror.mrk,0.253883621523791,0.0174944741893681,0.0188629196142723,0.00890652921880893,-0.00161326834157179,-0.0101150484244776,0.00450971097426128,-0.0335662115772467,-0.0116659585550242,-0.01379564770012,-0.00757498160233116,0.00644693818820048,-0.00786538730244213,-0.0118042475341179,-0.00991647565634318,-0.0171937798971883,0.00217744043636679,0.0135768667842917,0.0173578908267599,0.00471240412912452,0.0113088943412066,-0.00204730283776543,0.00370609038305748,-0.0017564694260899,0.00294009841028721,-0.00365585764154208,-0.0011938953879167,-0.00407980690366421,-0.0044968004203376,0.0032230654448179,-0.00320830568777694,-0.00321252988050744,0.00311484676008659,-0.00181320757359632,-0.000670402843478009,-0.00103646098563388,-0.000248096085315612,7.1938707995961e-05,0.00158955645197891,0.00345111788717333,0.00456403375347305,-0.000735373194693487,0.000242291883987641,0.00131368266479918,0.00155536419077168,-0.000696497591420912,-0.00245083838409963,-0.00125258120143558,-0.000486866082480341,-0.00162054443354836,0.000683417482916063,-0.00106606898361052,-0.00142766403539771,0.000968788941287098,0.000263995188780243,-0.000781544064877964
ILH_Zvejnieki_34.126.246_miss.mrk,-0.0227905332651059,-0.00209833260453632,-0.0261457153078622,0.0117128575152338,0.0263271744021154,0.00773473528628271,0.00871288967031844,0.0189080007365761,-0.00635118749464559,0.0105983657247636,-0.00283878779148924,-0.0102682321766705,-0.00925145799149167,-0.015305716213948,-0.0155840524376579,-0.0170570096922875,0.00582991077046432,-0.0101343499419515,-0.00996178856110844,-0.00238626454963805,0.00430925830465153,0.00473750048551082,-0.00338323986863852,0.0020603537747557,-0.010642112264352,-0.00107020582519999,0.0107385521959029,0.00406434479992581,-0.000321319731581944,-0.00323784394568541,-0.00227164682694927,0.00326425833654324,0.00527526723189371,0.00223746129808208,0.00195786958016965,-5.66936270726741e-05,0.000606152790051042,0.00119636220434298,0.000288775583269272,0.0015842108386104,0.000903405487645898,0.00388424045328015,-0.00171452390731731,0.00164735809511065,-0.00347574726200123,-0.00260215194266802,-0.00503670965827681,-0.000724161960597168,-0.000310731039893662,-0.00275334502867061,-0.00278322586949299,-0.00114456046014024,-0.000390589934411413,-0.00320437021110889,0.000961811500622563,0.000866870825315807
ILH_Zvejnieki_34.126.248_miss_mirror.mrk,-0.0192505321966586,-0.0125335590137842,0.02798150391557,-0.00863148426010249,-0.023777067217624,-0.0174695447843898,0.00447893082350945,0.018492459855355,0.0106476491191317,-0.00127951363718097,0.00265709654387452,0.0027835414315104,0.00981383573860768,0.0107032297762217,0.00060853900411866,0.0108053037072216,0.00674420167373505,0.0132861359467304,0.00400014673470199,0.0117977003894693,0.00254587201868638,-0.00942345250436453,-0.00400025391716054,0.0166593614600882,-0.0079365090987298,-0.010156118639029,0.00484162609375127,0.00640019327137542,0.00236392655099606,0.00362386011471083,0.0025137712180133,0.00327863607579734,-0.00114822884533673,-9.09847662000327e-05,-0.00242014619267952,0.0024723020887288,0.00419978938176476,-0.00628573406970107,0.00389289115046348,-0.000518945868444926,0.00280442739681397,-0.00456447096475952,0.000505651815177553,-0.00132646777804084,-0.000956278835712794,-0.00358820345726759,-0.00211898471287405,0.00196195557588914,-0.0022622365991302,-0.00108348767303095,-0.00193388354000477,-0.00035458262958297,0.00127452018093339,0.000169765508452095,0.00170587240958167,-0.00101144602762608
ILH_Zvejnieki_34.127.250_miss.mrk,-0.0248393400801865,0.0110876906452445,-0.0414899087112436,0.00427974257465611,0.00547052009539631,0.00454112942188579,0.0228651945966902,-0.00887685525120362,-0.00213687838639173,0.00214674902587281,0.00386618941946118,0.00887405709950078,-0.0123324433933023,-0.011372869430244,-0.00713317412754113,-0.00416369600843048,-0.00405277773075394,0.00985140953911057,-0.0022052873412347,0.00563431183592703,-0.00467615322935956,0.00773745140859511,-0.000921882870402162,-0.000533530559168118,0.00163749421122721,0.00173571555351809,-0.00354928412678422,0.00478986763020818,-0.00347203004209096,-0.00544143315138038,-0.00743473308379435,0.00224585851861621,-0.000423461380890533,-0.00180078200500926,0.0039357639622434,0.000955358106819348,-0.0103740824913473,-0.0068726848235416,0.000505779174649413,0.0029449446174012,-0.00155142115932424,0.00109973282536943,-3.56334661853544e-05,0.00118853592100911,0.00366378964502731,-0.00274446651505344,0.00080179850841836,0.00183356355506415,0.00268541759806812,0.00161038318304346,-0.00188484620925443,0.0017086024548921,0.000340772052199722,0.000443938221943344,0.00145387724416855,0.000134628848530135
